time,date,ibilist,user,value
15:51:31,2021-05-10,693,5,86
15:51:32,2021-05-10,686,5,87
15:51:33,2021-05-10,688,5,87
15:51:34,2021-05-10,691,5,86
15:51:35,2021-05-10,679,5,88
15:51:36,2021-05-10,686,5,87
15:51:37,2021-05-10,684,5,87
15:51:38,2021-05-10,686,5,87
15:51:39,2021-05-10,677,5,88
15:51:40,2021-05-10,675,5,88
15:51:41,2021-05-10,678,5,88
15:51:42,2021-05-10,675,5,88
15:51:43,2021-05-10,667,5,89
15:51:44,2021-05-10,655,5,91
15:51:45,2021-05-10,764,5,78
15:51:46,2021-05-10,541,5,110
15:51:47,2021-05-10,628,5,95
15:51:48,2021-05-10,638,5,94
15:51:49,2021-05-10,638,5,94
15:51:50,2021-05-10,635,5,94
15:51:51,2021-05-10,629,5,95
15:51:52,2021-05-10,628,5,95
15:51:53,2021-05-10,628,5,95
15:51:54,2021-05-10,630,5,95
15:51:55,2021-05-10,638,5,94
15:51:56,2021-05-10,639,5,93
15:51:57,2021-05-10,637,5,94
15:51:58,2021-05-10,641,5,93
15:51:59,2021-05-10,646,5,92
15:52:00,2021-05-10,646,5,92
15:52:01,2021-05-10,646,5,92
15:52:02,2021-05-10,645,5,93
15:52:03,2021-05-10,640,5,93
15:52:04,2021-05-10,634,5,94
15:52:05,2021-05-10,632,5,94
15:52:06,2021-05-10,631,5,95
15:52:07,2021-05-10,631,5,95
15:52:08,2021-05-10,622,5,96
15:52:09,2021-05-10,630,5,95
15:52:10,2021-05-10,632,5,94
15:52:11,2021-05-10,637,5,94
15:52:12,2021-05-10,644,5,93
15:52:13,2021-05-10,649,5,92
15:52:14,2021-05-10,648,5,92
15:52:15,2021-05-10,642,5,93
15:52:16,2021-05-10,643,5,93
15:52:17,2021-05-10,641,5,93
15:52:18,2021-05-10,641,5,93
15:52:19,2021-05-10,643,5,93
15:52:20,2021-05-10,640,5,93
15:52:21,2021-05-10,645,5,93
15:52:22,2021-05-10,647,5,92
15:52:23,2021-05-10,657,5,91
15:52:24,2021-05-10,657,5,91
15:52:25,2021-05-10,653,5,91
15:52:26,2021-05-10,669,5,89
15:52:27,2021-05-10,672,5,89
15:52:28,2021-05-10,676,5,88
15:52:29,2021-05-10,681,5,88
15:52:30,2021-05-10,673,5,89
15:52:31,2021-05-10,659,5,91
15:52:32,2021-05-10,656,5,91
15:52:33,2021-05-10,653,5,91
15:52:34,2021-05-10,654,5,91
15:52:35,2021-05-10,646,5,92
15:52:36,2021-05-10,646,5,92
15:52:37,2021-05-10,638,5,94
15:52:38,2021-05-10,641,5,93
15:52:39,2021-05-10,643,5,93
15:52:40,2021-05-10,645,5,93
15:52:41,2021-05-10,658,5,91
15:52:42,2021-05-10,663,5,90
15:52:43,2021-05-10,659,5,91
15:52:44,2021-05-10,659,5,91
15:52:45,2021-05-10,656,5,91
15:52:46,2021-05-10,658,5,91
15:52:47,2021-05-10,666,5,90
15:52:48,2021-05-10,672,5,89
15:52:49,2021-05-10,665,5,90
15:52:50,2021-05-10,662,5,90
15:52:51,2021-05-10,659,5,91
15:52:52,2021-05-10,659,5,91
15:52:53,2021-05-10,662,5,90
15:52:54,2021-05-10,673,5,89
15:52:55,2021-05-10,678,5,88
15:52:56,2021-05-10,680,5,88
15:52:57,2021-05-10,676,5,88
15:52:58,2021-05-10,669,5,89
15:52:59,2021-05-10,665,5,90
15:53:00,2021-05-10,658,5,91
15:53:01,2021-05-10,654,5,91
15:53:02,2021-05-10,653,5,91
15:53:03,2021-05-10,648,5,92
15:53:04,2021-05-10,650,5,92
15:53:05,2021-05-10,653,5,91
15:53:06,2021-05-10,660,5,90
15:53:07,2021-05-10,663,5,90
15:53:08,2021-05-10,657,5,91
15:53:09,2021-05-10,666,5,90
15:53:10,2021-05-10,663,5,90
15:53:11,2021-05-10,702,5,85
15:53:12,2021-05-10,766,5,78
15:53:13,2021-05-10,771,5,77
15:53:14,2021-05-10,767,5,78
15:53:15,2021-05-10,767,5,78
15:53:16,2021-05-10,783,5,76
15:53:17,2021-05-10,770,5,77
15:53:18,2021-05-10,744,5,80
15:53:19,2021-05-10,744,5,80
15:53:20,2021-05-10,714,5,84
15:53:21,2021-05-10,708,5,84
15:53:22,2021-05-10,707,5,84
15:53:23,2021-05-10,694,5,86
15:53:24,2021-05-10,688,5,87
15:53:25,2021-05-10,690,5,86
15:53:26,2021-05-10,686,5,87
15:53:27,2021-05-10,678,5,88
15:53:28,2021-05-10,672,5,89
15:53:29,2021-05-10,663,5,90
15:53:30,2021-05-10,660,5,90
15:53:31,2021-05-10,657,5,91
15:53:32,2021-05-10,651,5,92
15:53:33,2021-05-10,655,5,91
15:53:34,2021-05-10,651,5,92
15:53:35,2021-05-10,650,5,92
15:53:36,2021-05-10,653,5,91
15:53:37,2021-05-10,652,5,92
15:53:38,2021-05-10,653,5,91
15:53:39,2021-05-10,658,5,91
15:53:40,2021-05-10,658,5,91
15:53:41,2021-05-10,665,5,90
15:53:42,2021-05-10,663,5,90
15:53:43,2021-05-10,660,5,90
15:53:44,2021-05-10,669,5,89
15:53:45,2021-05-10,677,5,88
15:53:46,2021-05-10,673,5,89
15:53:47,2021-05-10,675,5,88
15:53:48,2021-05-10,676,5,88
15:53:49,2021-05-10,682,5,87
15:53:50,2021-05-10,688,5,87
