time,date,ibilist,user,value
10:19:45,2021-11-24,740,8,81
10:19:46,2021-11-24,739,8,81
10:19:47,2021-11-24,726,8,82
10:19:48,2021-11-24,730,8,82
10:19:49,2021-11-24,731,8,82
10:19:50,2021-11-24,742,8,80
10:19:51,2021-11-24,729,8,82
10:19:52,2021-11-24,729,8,82
10:19:53,2021-11-24,751,8,79
10:19:54,2021-11-24,745,8,80
10:19:55,2021-11-24,728,8,82
10:19:56,2021-11-24,718,8,83
10:19:57,2021-11-24,729,8,82
10:19:58,2021-11-24,739,8,81
10:19:59,2021-11-24,726,8,82
10:20:00,2021-11-24,721,8,83
10:20:01,2021-11-24,725,8,82
10:20:02,2021-11-24,750,8,80
10:20:03,2021-11-24,748,8,80
10:20:04,2021-11-24,732,8,81
10:20:05,2021-11-24,737,8,81
10:20:06,2021-11-24,746,8,80
10:20:07,2021-11-24,743,8,80
10:20:08,2021-11-24,737,8,81
10:20:09,2021-11-24,744,8,80
10:20:10,2021-11-24,750,8,80
10:20:11,2021-11-24,730,8,82
10:20:12,2021-11-24,729,8,82
10:20:13,2021-11-24,744,8,80
10:20:14,2021-11-24,741,8,80
10:20:15,2021-11-24,727,8,82
10:20:16,2021-11-24,728,8,82
10:20:17,2021-11-24,730,8,82
10:20:18,2021-11-24,735,8,81
10:20:19,2021-11-24,719,8,83
10:20:20,2021-11-24,720,8,83
10:20:21,2021-11-24,725,8,82
10:20:22,2021-11-24,736,8,81
10:20:23,2021-11-24,734,8,81
10:20:24,2021-11-24,716,8,83
10:20:25,2021-11-24,716,8,83
10:20:26,2021-11-24,726,8,82
10:20:27,2021-11-24,723,8,82
10:20:28,2021-11-24,720,8,83
10:20:29,2021-11-24,713,8,84
10:20:30,2021-11-24,723,8,82
10:20:31,2021-11-24,718,8,83
10:20:32,2021-11-24,710,8,84
10:20:33,2021-11-24,700,8,85
10:20:34,2021-11-24,714,8,84
10:20:35,2021-11-24,724,8,82
10:20:36,2021-11-24,705,8,85
10:20:37,2021-11-24,700,8,85
10:20:38,2021-11-24,710,8,84
10:20:39,2021-11-24,712,8,84
10:20:40,2021-11-24,710,8,84
10:20:41,2021-11-24,709,8,84
10:20:42,2021-11-24,705,8,85
10:20:43,2021-11-24,707,8,84
10:20:44,2021-11-24,717,8,83
10:20:45,2021-11-24,715,8,83
10:20:46,2021-11-24,714,8,84
10:20:47,2021-11-24,706,8,84
10:20:48,2021-11-24,714,8,84
10:20:49,2021-11-24,717,8,83
10:20:50,2021-11-24,715,8,83
10:20:51,2021-11-24,712,8,84
10:20:52,2021-11-24,705,8,85
10:20:53,2021-11-24,713,8,84
10:20:54,2021-11-24,720,8,83
10:20:55,2021-11-24,711,8,84
10:20:56,2021-11-24,706,8,84
10:20:57,2021-11-24,717,8,83
10:20:58,2021-11-24,702,8,85
10:20:59,2021-11-24,698,8,85
10:21:00,2021-11-24,702,8,85
10:21:01,2021-11-24,709,8,84
10:21:02,2021-11-24,702,8,85
10:21:03,2021-11-24,699,8,85
10:21:04,2021-11-24,708,8,84
10:21:05,2021-11-24,704,8,85
10:21:06,2021-11-24,697,8,86
10:21:07,2021-11-24,693,8,86
10:21:08,2021-11-24,690,8,86
10:21:09,2021-11-24,705,8,85
10:21:10,2021-11-24,719,8,83
10:21:11,2021-11-24,732,8,81
10:21:12,2021-11-24,722,8,83
10:21:13,2021-11-24,717,8,83
10:21:14,2021-11-24,712,8,84
10:21:15,2021-11-24,707,8,84
10:21:16,2021-11-24,702,8,85
10:21:17,2021-11-24,711,8,84
10:21:18,2021-11-24,726,8,82
10:21:19,2021-11-24,715,8,83
10:21:20,2021-11-24,712,8,84
10:21:21,2021-11-24,707,8,84
10:21:22,2021-11-24,688,8,87
10:21:23,2021-11-24,703,8,85
10:21:24,2021-11-24,696,8,86
10:21:25,2021-11-24,688,8,87
10:21:26,2021-11-24,699,8,85
10:21:27,2021-11-24,712,8,84
10:21:28,2021-11-24,710,8,84
10:21:29,2021-11-24,721,8,83
10:21:30,2021-11-24,721,8,83
10:21:31,2021-11-24,711,8,84
10:21:32,2021-11-24,721,8,83
10:21:33,2021-11-24,709,8,84
10:21:34,2021-11-24,722,8,83
10:21:35,2021-11-24,711,8,84
10:21:36,2021-11-24,704,8,85
10:21:37,2021-11-24,696,8,86
10:21:38,2021-11-24,681,8,88
10:21:39,2021-11-24,718,8,83
10:21:40,2021-11-24,774,8,77
10:21:41,2021-11-24,759,8,79
10:21:42,2021-11-24,750,8,80
10:21:43,2021-11-24,740,8,81
10:21:44,2021-11-24,722,8,83
10:21:45,2021-11-24,717,8,83
10:21:46,2021-11-24,711,8,84
10:21:47,2021-11-24,707,8,84
10:21:48,2021-11-24,719,8,83
10:21:49,2021-11-24,729,8,82
10:21:50,2021-11-24,733,8,81
10:21:51,2021-11-24,746,8,80
10:21:52,2021-11-24,741,8,80
10:21:53,2021-11-24,751,8,79
10:21:54,2021-11-24,743,8,80
10:21:55,2021-11-24,750,8,80
10:21:56,2021-11-24,747,8,80
10:21:57,2021-11-24,753,8,79
10:21:58,2021-11-24,744,8,80
10:21:59,2021-11-24,733,8,81
10:22:00,2021-11-24,744,8,80
10:22:01,2021-11-24,750,8,80
10:22:02,2021-11-24,746,8,80
10:22:03,2021-11-24,730,8,82
10:22:04,2021-11-24,737,8,81
10:22:05,2021-11-24,723,8,82
10:22:06,2021-11-24,723,8,82
10:22:07,2021-11-24,725,8,82
10:22:08,2021-11-24,715,8,83
10:22:09,2021-11-24,705,8,85
10:22:10,2021-11-24,698,8,85
10:22:11,2021-11-24,697,8,86
10:22:12,2021-11-24,696,8,86
10:22:13,2021-11-24,708,8,84
10:22:14,2021-11-24,715,8,83
10:22:15,2021-11-24,722,8,83
10:22:16,2021-11-24,716,8,83
10:22:17,2021-11-24,727,8,82
10:22:18,2021-11-24,729,8,82
10:22:19,2021-11-24,713,8,84
10:22:20,2021-11-24,714,8,84
10:22:21,2021-11-24,720,8,83
10:22:22,2021-11-24,718,8,83
10:22:23,2021-11-24,716,8,83
10:22:24,2021-11-24,725,8,82
10:22:25,2021-11-24,729,8,82
10:22:26,2021-11-24,730,8,82
10:22:27,2021-11-24,719,8,83
10:22:28,2021-11-24,727,8,82
10:22:29,2021-11-24,734,8,81
10:22:30,2021-11-24,739,8,81
10:22:31,2021-11-24,741,8,80
10:22:32,2021-11-24,739,8,81
10:22:33,2021-11-24,735,8,81
10:22:34,2021-11-24,737,8,81
10:22:35,2021-11-24,728,8,82
10:22:36,2021-11-24,716,8,83
10:22:37,2021-11-24,686,8,87
10:22:38,2021-11-24,682,8,87
10:22:39,2021-11-24,691,8,86
10:22:40,2021-11-24,690,8,86
10:22:41,2021-11-24,687,8,87
10:22:42,2021-11-24,677,8,88
10:22:43,2021-11-24,672,8,89
10:22:44,2021-11-24,673,8,89
10:22:45,2021-11-24,681,8,88
10:22:46,2021-11-24,674,8,89
10:22:47,2021-11-24,684,8,87
10:22:48,2021-11-24,694,8,86
10:22:49,2021-11-24,697,8,86
10:22:50,2021-11-24,694,8,86
10:22:51,2021-11-24,698,8,85
10:22:52,2021-11-24,720,8,83
10:22:53,2021-11-24,714,8,84
10:22:54,2021-11-24,708,8,84
10:22:55,2021-11-24,715,8,83
10:22:56,2021-11-24,739,8,81
10:22:57,2021-11-24,740,8,81
10:22:58,2021-11-24,723,8,82
10:22:59,2021-11-24,717,8,83
10:23:00,2021-11-24,731,8,82
10:23:01,2021-11-24,727,8,82
10:23:02,2021-11-24,735,8,81
10:23:03,2021-11-24,717,8,83
10:23:04,2021-11-24,716,8,83
10:23:05,2021-11-24,705,8,85
10:23:06,2021-11-24,698,8,85
10:23:07,2021-11-24,700,8,85
10:23:08,2021-11-24,698,8,85
10:23:09,2021-11-24,696,8,86
10:23:10,2021-11-24,698,8,85
10:23:11,2021-11-24,707,8,84
10:23:12,2021-11-24,734,8,81
10:23:13,2021-11-24,743,8,80
10:23:14,2021-11-24,759,8,79
10:23:15,2021-11-24,755,8,79
10:23:16,2021-11-24,743,8,80
10:23:17,2021-11-24,754,8,79
10:23:18,2021-11-24,764,8,78
10:23:19,2021-11-24,755,8,79
10:23:20,2021-11-24,763,8,78
10:23:21,2021-11-24,749,8,80
10:23:22,2021-11-24,733,8,81
10:23:23,2021-11-24,737,8,81
10:23:24,2021-11-24,742,8,80
10:23:25,2021-11-24,744,8,80
10:23:26,2021-11-24,742,8,80
10:23:27,2021-11-24,741,8,80
10:23:28,2021-11-24,742,8,80
10:23:29,2021-11-24,731,8,82
10:23:30,2021-11-24,726,8,82
10:23:31,2021-11-24,733,8,81
10:23:32,2021-11-24,718,8,83
10:23:33,2021-11-24,716,8,83
10:23:34,2021-11-24,711,8,84
10:23:35,2021-11-24,714,8,84
10:23:36,2021-11-24,714,8,84
10:23:37,2021-11-24,725,8,82
10:23:38,2021-11-24,736,8,81
10:23:39,2021-11-24,727,8,82
10:23:40,2021-11-24,725,8,82
10:23:41,2021-11-24,697,8,86
10:23:42,2021-11-24,698,8,85
10:23:43,2021-11-24,696,8,86
10:23:44,2021-11-24,708,8,84
10:23:45,2021-11-24,710,8,84
10:23:46,2021-11-24,706,8,84
10:23:47,2021-11-24,682,8,87
10:23:48,2021-11-24,687,8,87
10:23:49,2021-11-24,686,8,87
10:23:50,2021-11-24,691,8,86
10:23:51,2021-11-24,698,8,85
10:23:52,2021-11-24,690,8,86
10:23:53,2021-11-24,691,8,86
10:23:54,2021-11-24,696,8,86
10:23:55,2021-11-24,693,8,86
10:23:56,2021-11-24,698,8,85
10:23:57,2021-11-24,683,8,87
10:23:58,2021-11-24,670,8,89
10:23:59,2021-11-24,669,8,89
10:24:00,2021-11-24,669,8,89
10:24:01,2021-11-24,679,8,88
10:24:02,2021-11-24,683,8,87
10:24:03,2021-11-24,686,8,87
10:24:04,2021-11-24,675,8,88
10:24:05,2021-11-24,670,8,89
10:24:06,2021-11-24,673,8,89
10:24:07,2021-11-24,693,8,86
10:24:08,2021-11-24,707,8,84
10:24:09,2021-11-24,720,8,83
10:24:10,2021-11-24,713,8,84
10:24:11,2021-11-24,726,8,82
10:24:12,2021-11-24,752,8,79
10:24:13,2021-11-24,727,8,82
10:24:14,2021-11-24,708,8,84
10:24:15,2021-11-24,684,8,87
10:24:16,2021-11-24,683,8,87
10:24:17,2021-11-24,693,8,86
10:24:18,2021-11-24,698,8,85
10:24:19,2021-11-24,703,8,85
10:24:20,2021-11-24,708,8,84
10:24:21,2021-11-24,709,8,84
10:24:22,2021-11-24,705,8,85
10:24:23,2021-11-24,705,8,85
10:24:24,2021-11-24,701,8,85
10:24:25,2021-11-24,696,8,86
10:24:26,2021-11-24,693,8,86
10:24:27,2021-11-24,688,8,87
10:24:28,2021-11-24,701,8,85
10:24:29,2021-11-24,718,8,83
10:24:30,2021-11-24,727,8,82
10:24:31,2021-11-24,725,8,82
10:24:32,2021-11-24,734,8,81
10:24:33,2021-11-24,736,8,81
10:24:34,2021-11-24,732,8,81
10:24:35,2021-11-24,738,8,81
10:24:36,2021-11-24,739,8,81
10:24:37,2021-11-24,745,8,80
10:24:38,2021-11-24,741,8,80
10:24:39,2021-11-24,741,8,80
10:24:40,2021-11-24,729,8,82
10:24:41,2021-11-24,737,8,81
10:24:42,2021-11-24,734,8,81
10:24:43,2021-11-24,723,8,82
10:24:44,2021-11-24,706,8,84
10:24:45,2021-11-24,711,8,84
10:24:46,2021-11-24,696,8,86
10:24:47,2021-11-24,698,8,85
10:24:48,2021-11-24,711,8,84
10:24:49,2021-11-24,715,8,83
10:24:50,2021-11-24,710,8,84
10:24:51,2021-11-24,726,8,82
10:24:52,2021-11-24,738,8,81
10:24:53,2021-11-24,737,8,81
10:24:54,2021-11-24,740,8,81
10:24:55,2021-11-24,725,8,82
10:24:56,2021-11-24,720,8,83
10:24:57,2021-11-24,726,8,82
10:24:58,2021-11-24,725,8,82
10:24:59,2021-11-24,709,8,84
10:25:00,2021-11-24,712,8,84
10:25:01,2021-11-24,717,8,83
10:25:02,2021-11-24,711,8,84
10:25:03,2021-11-24,717,8,83
10:25:04,2021-11-24,714,8,84
10:25:05,2021-11-24,715,8,83
10:25:06,2021-11-24,716,8,83
10:25:07,2021-11-24,735,8,81
10:25:08,2021-11-24,732,8,81
10:25:09,2021-11-24,729,8,82
10:25:10,2021-11-24,739,8,81
10:25:11,2021-11-24,734,8,81
10:25:12,2021-11-24,732,8,81
10:25:13,2021-11-24,729,8,82
10:25:14,2021-11-24,706,8,84
10:25:15,2021-11-24,693,8,86
10:25:16,2021-11-24,698,8,85
10:25:17,2021-11-24,705,8,85
10:25:18,2021-11-24,715,8,83
10:25:19,2021-11-24,715,8,83
10:25:20,2021-11-24,710,8,84
10:25:21,2021-11-24,718,8,83
10:25:22,2021-11-24,724,8,82
10:25:23,2021-11-24,714,8,84
10:25:24,2021-11-24,709,8,84
10:25:25,2021-11-24,717,8,83
10:25:26,2021-11-24,729,8,82
10:25:27,2021-11-24,736,8,81
10:25:28,2021-11-24,734,8,81
10:25:29,2021-11-24,722,8,83
10:25:30,2021-11-24,725,8,82
10:25:31,2021-11-24,735,8,81
10:25:32,2021-11-24,736,8,81
10:25:33,2021-11-24,728,8,82
10:25:34,2021-11-24,729,8,82
10:25:35,2021-11-24,731,8,82
10:25:36,2021-11-24,718,8,83
10:25:37,2021-11-24,713,8,84
10:25:38,2021-11-24,725,8,82
10:25:39,2021-11-24,725,8,82
10:25:40,2021-11-24,711,8,84
10:25:41,2021-11-24,710,8,84
10:25:42,2021-11-24,710,8,84
10:25:43,2021-11-24,721,8,83
10:25:44,2021-11-24,708,8,84
10:25:45,2021-11-24,709,8,84
10:25:46,2021-11-24,718,8,83
10:25:47,2021-11-24,708,8,84
10:25:48,2021-11-24,694,8,86
10:25:49,2021-11-24,700,8,85
10:25:50,2021-11-24,701,8,85
10:25:51,2021-11-24,691,8,86
10:25:52,2021-11-24,698,8,85
10:25:53,2021-11-24,702,8,85
10:25:54,2021-11-24,706,8,84
10:25:55,2021-11-24,700,8,85
10:25:56,2021-11-24,699,8,85
10:25:57,2021-11-24,714,8,84
10:25:58,2021-11-24,702,8,85
10:25:59,2021-11-24,737,8,81
10:26:00,2021-11-24,720,8,83
10:26:01,2021-11-24,748,8,80
10:26:02,2021-11-24,738,8,81
10:26:03,2021-11-24,723,8,82
10:26:04,2021-11-24,735,8,81
10:26:05,2021-11-24,730,8,82
10:26:06,2021-11-24,733,8,81
10:26:07,2021-11-24,725,8,82
10:26:08,2021-11-24,694,8,86
10:26:09,2021-11-24,678,8,88
10:26:10,2021-11-24,669,8,89
10:26:11,2021-11-24,679,8,88
10:26:12,2021-11-24,668,8,89
10:26:13,2021-11-24,675,8,88
10:26:14,2021-11-24,684,8,87
10:26:15,2021-11-24,687,8,87
10:26:16,2021-11-24,684,8,87
10:26:17,2021-11-24,695,8,86
10:26:18,2021-11-24,694,8,86
10:26:19,2021-11-24,697,8,86
10:26:20,2021-11-24,688,8,87
10:26:21,2021-11-24,705,8,85
10:26:22,2021-11-24,720,8,83
10:26:23,2021-11-24,724,8,82
10:26:24,2021-11-24,723,8,82
10:26:25,2021-11-24,708,8,84
10:26:26,2021-11-24,687,8,87
10:26:27,2021-11-24,682,8,87
10:26:28,2021-11-24,689,8,87
10:26:29,2021-11-24,688,8,87
10:26:30,2021-11-24,695,8,86
10:26:31,2021-11-24,705,8,85
10:26:32,2021-11-24,727,8,82
10:26:33,2021-11-24,743,8,80
10:26:34,2021-11-24,727,8,82
10:26:35,2021-11-24,720,8,83
10:26:36,2021-11-24,717,8,83
10:26:37,2021-11-24,699,8,85
10:26:38,2021-11-24,699,8,85
10:26:39,2021-11-24,713,8,84
10:26:40,2021-11-24,721,8,83
10:26:41,2021-11-24,732,8,81
10:26:42,2021-11-24,737,8,81
10:26:43,2021-11-24,729,8,82
10:26:44,2021-11-24,725,8,82
10:26:45,2021-11-24,724,8,82
10:26:46,2021-11-24,729,8,82
10:26:47,2021-11-24,741,8,80
10:26:48,2021-11-24,741,8,80
10:26:49,2021-11-24,732,8,81
10:26:50,2021-11-24,722,8,83
10:26:51,2021-11-24,705,8,85
10:26:52,2021-11-24,694,8,86
10:26:53,2021-11-24,700,8,85
10:26:54,2021-11-24,721,8,83
10:26:55,2021-11-24,725,8,82
10:26:56,2021-11-24,725,8,82
10:26:57,2021-11-24,725,8,82
10:26:58,2021-11-24,720,8,83
10:26:59,2021-11-24,726,8,82
10:27:00,2021-11-24,718,8,83
10:27:01,2021-11-24,704,8,85
10:27:02,2021-11-24,692,8,86
10:27:03,2021-11-24,701,8,85
10:27:04,2021-11-24,712,8,84
10:27:05,2021-11-24,741,8,80
10:27:06,2021-11-24,748,8,80
10:27:07,2021-11-24,759,8,79
10:27:08,2021-11-24,761,8,78
10:27:09,2021-11-24,741,8,80
10:27:10,2021-11-24,752,8,79
10:27:11,2021-11-24,753,8,79
10:27:12,2021-11-24,758,8,79
10:27:13,2021-11-24,754,8,79
10:27:14,2021-11-24,744,8,80
10:27:15,2021-11-24,737,8,81
10:27:16,2021-11-24,721,8,83
10:27:17,2021-11-24,723,8,82
10:27:18,2021-11-24,729,8,82
10:27:19,2021-11-24,719,8,83
10:27:20,2021-11-24,703,8,85
10:27:21,2021-11-24,713,8,84
10:27:22,2021-11-24,715,8,83
10:27:23,2021-11-24,719,8,83
10:27:24,2021-11-24,720,8,83
10:27:25,2021-11-24,708,8,84
10:27:26,2021-11-24,695,8,86
10:27:27,2021-11-24,691,8,86
10:27:28,2021-11-24,690,8,86
10:27:29,2021-11-24,697,8,86
10:27:30,2021-11-24,700,8,85
10:27:31,2021-11-24,698,8,85
10:27:32,2021-11-24,704,8,85
10:27:33,2021-11-24,688,8,87
10:27:34,2021-11-24,678,8,88
10:27:35,2021-11-24,672,8,89
10:27:36,2021-11-24,697,8,86
10:27:37,2021-11-24,714,8,84
10:27:38,2021-11-24,712,8,84
10:27:39,2021-11-24,711,8,84
10:27:40,2021-11-24,701,8,85
10:27:41,2021-11-24,697,8,86
10:27:42,2021-11-24,695,8,86
10:27:43,2021-11-24,703,8,85
10:27:44,2021-11-24,743,8,80
10:27:45,2021-11-24,715,8,83
10:27:46,2021-11-24,707,8,84
10:27:47,2021-11-24,708,8,84
10:27:48,2021-11-24,711,8,84
10:27:49,2021-11-24,713,8,84
10:27:50,2021-11-24,706,8,84
10:27:51,2021-11-24,711,8,84
10:27:52,2021-11-24,711,8,84
10:27:53,2021-11-24,711,8,84
10:27:54,2021-11-24,717,8,83
10:27:55,2021-11-24,729,8,82
10:27:56,2021-11-24,735,8,81
10:27:57,2021-11-24,736,8,81
10:27:58,2021-11-24,734,8,81
10:27:59,2021-11-24,728,8,82
10:28:00,2021-11-24,723,8,82
10:28:01,2021-11-24,713,8,84
10:28:02,2021-11-24,721,8,83
10:28:03,2021-11-24,715,8,83
10:28:04,2021-11-24,717,8,83
10:28:05,2021-11-24,711,8,84
10:28:06,2021-11-24,712,8,84
10:28:07,2021-11-24,701,8,85
10:28:08,2021-11-24,701,8,85
10:28:09,2021-11-24,689,8,87
10:28:10,2021-11-24,686,8,87
10:28:11,2021-11-24,672,8,89
10:28:12,2021-11-24,656,8,91
10:28:13,2021-11-24,650,8,92
10:28:14,2021-11-24,657,8,91
10:28:15,2021-11-24,665,8,90
10:28:16,2021-11-24,662,8,90
10:28:17,2021-11-24,666,8,90
10:28:18,2021-11-24,671,8,89
10:28:19,2021-11-24,681,8,88
10:28:20,2021-11-24,688,8,87
10:28:21,2021-11-24,689,8,87
10:28:22,2021-11-24,688,8,87
10:28:23,2021-11-24,684,8,87
10:28:24,2021-11-24,682,8,87
10:28:25,2021-11-24,679,8,88
10:28:26,2021-11-24,672,8,89
10:28:27,2021-11-24,668,8,89
10:28:28,2021-11-24,680,8,88
10:28:29,2021-11-24,677,8,88
10:28:30,2021-11-24,676,8,88
10:28:31,2021-11-24,667,8,89
10:28:32,2021-11-24,667,8,89
10:28:33,2021-11-24,683,8,87
10:28:34,2021-11-24,696,8,86
10:28:35,2021-11-24,692,8,86
10:28:36,2021-11-24,702,8,85
10:28:37,2021-11-24,706,8,84
10:28:38,2021-11-24,710,8,84
10:28:39,2021-11-24,728,8,82
10:28:40,2021-11-24,733,8,81
10:28:41,2021-11-24,739,8,81
10:28:42,2021-11-24,739,8,81
10:28:43,2021-11-24,730,8,82
10:28:44,2021-11-24,704,8,85
10:28:45,2021-11-24,695,8,86
10:28:46,2021-11-24,682,8,87
10:28:47,2021-11-24,675,8,88
10:28:48,2021-11-24,652,8,92
10:28:49,2021-11-24,647,8,92
10:28:50,2021-11-24,653,8,91
10:28:51,2021-11-24,666,8,90
10:28:52,2021-11-24,677,8,88
10:28:53,2021-11-24,678,8,88
10:28:54,2021-11-24,686,8,87
10:28:55,2021-11-24,706,8,84
10:28:56,2021-11-24,718,8,83
10:28:57,2021-11-24,714,8,84
10:28:58,2021-11-24,719,8,83
10:28:59,2021-11-24,707,8,84
10:29:00,2021-11-24,694,8,86
10:29:01,2021-11-24,683,8,87
10:29:02,2021-11-24,675,8,88
10:29:03,2021-11-24,683,8,87
10:29:04,2021-11-24,691,8,86
10:29:05,2021-11-24,709,8,84
10:29:06,2021-11-24,707,8,84
10:29:07,2021-11-24,715,8,83
10:29:08,2021-11-24,721,8,83
10:29:09,2021-11-24,721,8,83
10:29:10,2021-11-24,718,8,83
10:29:11,2021-11-24,715,8,83
10:29:12,2021-11-24,721,8,83
10:29:13,2021-11-24,701,8,85
10:29:14,2021-11-24,706,8,84
10:29:15,2021-11-24,713,8,84
10:29:16,2021-11-24,701,8,85
10:29:17,2021-11-24,706,8,84
10:29:18,2021-11-24,704,8,85
10:29:19,2021-11-24,708,8,84
10:29:20,2021-11-24,706,8,84
10:29:21,2021-11-24,707,8,84
10:29:22,2021-11-24,698,8,85
10:29:23,2021-11-24,695,8,86
10:29:24,2021-11-24,693,8,86
10:29:25,2021-11-24,688,8,87
10:29:26,2021-11-24,684,8,87
10:29:27,2021-11-24,673,8,89
10:29:28,2021-11-24,677,8,88
10:29:29,2021-11-24,671,8,89
10:29:30,2021-11-24,686,8,87
10:29:31,2021-11-24,679,8,88
10:29:32,2021-11-24,669,8,89
10:29:33,2021-11-24,673,8,89
