time,date,ibilist,user,value
09:14:25,2021-11-24,736,11,81
09:14:26,2021-11-24,733,11,81
09:14:27,2021-11-24,742,11,80
09:14:28,2021-11-24,752,11,79
09:14:29,2021-11-24,751,11,79
09:14:30,2021-11-24,737,11,81
09:14:31,2021-11-24,751,11,79
09:14:32,2021-11-24,749,11,80
09:14:33,2021-11-24,736,11,81
09:14:34,2021-11-24,729,11,82
09:14:35,2021-11-24,732,11,81
09:14:36,2021-11-24,732,11,81
09:14:37,2021-11-24,720,11,83
09:14:38,2021-11-24,727,11,82
09:14:39,2021-11-24,738,11,81
09:14:40,2021-11-24,738,11,81
09:14:41,2021-11-24,739,11,81
09:14:42,2021-11-24,724,11,82
09:14:43,2021-11-24,743,11,80
09:14:44,2021-11-24,741,11,80
09:14:45,2021-11-24,742,11,80
09:14:46,2021-11-24,727,11,82
09:14:47,2021-11-24,741,11,80
09:14:48,2021-11-24,735,11,81
09:14:49,2021-11-24,738,11,81
09:14:50,2021-11-24,726,11,82
09:14:51,2021-11-24,742,11,80
09:14:52,2021-11-24,743,11,80
09:14:53,2021-11-24,736,11,81
09:14:54,2021-11-24,745,11,80
09:14:55,2021-11-24,745,11,80
09:14:56,2021-11-24,734,11,81
09:14:57,2021-11-24,745,11,80
09:14:58,2021-11-24,755,11,79
09:14:59,2021-11-24,757,11,79
09:15:00,2021-11-24,738,11,81
09:15:01,2021-11-24,755,11,79
09:15:02,2021-11-24,752,11,79
09:15:03,2021-11-24,748,11,80
09:15:04,2021-11-24,752,11,79
09:15:05,2021-11-24,751,11,79
09:15:06,2021-11-24,749,11,80
09:15:07,2021-11-24,744,11,80
09:15:08,2021-11-24,735,11,81
09:15:09,2021-11-24,747,11,80
09:15:10,2021-11-24,745,11,80
09:15:11,2021-11-24,741,11,80
09:15:12,2021-11-24,737,11,81
09:15:13,2021-11-24,749,11,80
09:15:14,2021-11-24,768,11,78
09:15:15,2021-11-24,771,11,77
09:15:16,2021-11-24,774,11,77
09:15:17,2021-11-24,792,11,75
09:15:18,2021-11-24,805,11,74
09:15:19,2021-11-24,799,11,75
09:15:20,2021-11-24,785,11,76
09:15:21,2021-11-24,795,11,75
09:15:22,2021-11-24,789,11,76
09:15:23,2021-11-24,778,11,77
09:15:24,2021-11-24,774,11,77
09:15:25,2021-11-24,779,11,77
09:15:26,2021-11-24,764,11,78
09:15:27,2021-11-24,767,11,78
09:15:28,2021-11-24,769,11,78
09:15:29,2021-11-24,748,11,80
09:15:30,2021-11-24,756,11,79
09:15:31,2021-11-24,756,11,79
09:15:32,2021-11-24,752,11,79
09:15:33,2021-11-24,733,11,81
09:15:34,2021-11-24,747,11,80
09:15:35,2021-11-24,742,11,80
09:15:36,2021-11-24,742,11,80
09:15:37,2021-11-24,731,11,82
09:15:38,2021-11-24,742,11,80
09:15:39,2021-11-24,748,11,80
09:15:40,2021-11-24,749,11,80
09:15:41,2021-11-24,743,11,80
09:15:42,2021-11-24,752,11,79
09:15:43,2021-11-24,755,11,79
09:15:44,2021-11-24,754,11,79
09:15:45,2021-11-24,739,11,81
09:15:46,2021-11-24,750,11,80
09:15:47,2021-11-24,750,11,80
09:15:48,2021-11-24,744,11,80
09:15:49,2021-11-24,741,11,80
09:15:50,2021-11-24,736,11,81
09:15:51,2021-11-24,731,11,82
09:15:52,2021-11-24,722,11,83
09:15:53,2021-11-24,706,11,84
09:15:54,2021-11-24,714,11,84
09:15:55,2021-11-24,708,11,84
09:15:56,2021-11-24,700,11,85
09:15:57,2021-11-24,711,11,84
09:15:58,2021-11-24,725,11,82
09:15:59,2021-11-24,738,11,81
09:16:00,2021-11-24,757,11,79
09:16:01,2021-11-24,759,11,79
09:16:02,2021-11-24,763,11,78
09:16:03,2021-11-24,782,11,76
09:16:04,2021-11-24,781,11,76
09:16:05,2021-11-24,778,11,77
09:16:06,2021-11-24,785,11,76
09:16:07,2021-11-24,792,11,75
09:16:08,2021-11-24,785,11,76
09:16:09,2021-11-24,783,11,76
09:16:10,2021-11-24,777,11,77
09:16:11,2021-11-24,779,11,77
09:16:12,2021-11-24,793,11,75
09:16:13,2021-11-24,797,11,75
09:16:14,2021-11-24,804,11,74
09:16:15,2021-11-24,800,11,75
09:16:16,2021-11-24,781,11,76
09:16:17,2021-11-24,780,11,76
09:16:18,2021-11-24,775,11,77
09:16:19,2021-11-24,766,11,78
09:16:20,2021-11-24,766,11,78
09:16:21,2021-11-24,771,11,77
09:16:22,2021-11-24,766,11,78
09:16:23,2021-11-24,770,11,77
09:16:24,2021-11-24,778,11,77
09:16:25,2021-11-24,784,11,76
09:16:26,2021-11-24,782,11,76
09:16:27,2021-11-24,780,11,76
09:16:28,2021-11-24,807,11,74
09:16:29,2021-11-24,805,11,74
09:16:30,2021-11-24,794,11,75
09:16:31,2021-11-24,785,11,76
09:16:32,2021-11-24,790,11,75
09:16:33,2021-11-24,791,11,75
09:16:34,2021-11-24,789,11,76
09:16:35,2021-11-24,775,11,77
09:16:36,2021-11-24,784,11,76
09:16:37,2021-11-24,794,11,75
09:16:38,2021-11-24,798,11,75
09:16:39,2021-11-24,785,11,76
09:16:40,2021-11-24,789,11,76
09:16:41,2021-11-24,800,11,75
09:16:42,2021-11-24,796,11,75
09:16:43,2021-11-24,798,11,75
09:16:44,2021-11-24,779,11,77
09:16:45,2021-11-24,787,11,76
09:16:46,2021-11-24,787,11,76
09:16:47,2021-11-24,788,11,76
09:16:48,2021-11-24,771,11,77
09:16:49,2021-11-24,789,11,76
09:16:50,2021-11-24,798,11,75
09:16:51,2021-11-24,796,11,75
09:16:52,2021-11-24,781,11,76
09:16:53,2021-11-24,791,11,75
09:16:54,2021-11-24,792,11,75
09:16:55,2021-11-24,790,11,75
09:16:56,2021-11-24,777,11,77
09:16:57,2021-11-24,794,11,75
09:16:58,2021-11-24,796,11,75
09:16:59,2021-11-24,785,11,76
09:17:00,2021-11-24,778,11,77
09:17:01,2021-11-24,789,11,76
09:17:02,2021-11-24,787,11,76
09:17:03,2021-11-24,769,11,78
09:17:04,2021-11-24,763,11,78
09:17:05,2021-11-24,770,11,77
09:17:06,2021-11-24,771,11,77
09:17:07,2021-11-24,759,11,79
09:17:08,2021-11-24,765,11,78
09:17:09,2021-11-24,779,11,77
09:17:10,2021-11-24,783,11,76
09:17:11,2021-11-24,775,11,77
09:17:12,2021-11-24,776,11,77
09:17:13,2021-11-24,789,11,76
09:17:14,2021-11-24,790,11,75
09:17:15,2021-11-24,774,11,77
09:17:16,2021-11-24,772,11,77
09:17:17,2021-11-24,781,11,76
09:17:18,2021-11-24,787,11,76
09:17:19,2021-11-24,787,11,76
09:17:20,2021-11-24,780,11,76
09:17:21,2021-11-24,777,11,77
09:17:22,2021-11-24,782,11,76
09:17:23,2021-11-24,784,11,76
09:17:24,2021-11-24,787,11,76
09:17:25,2021-11-24,766,11,78
09:17:26,2021-11-24,766,11,78
09:17:27,2021-11-24,774,11,77
09:17:28,2021-11-24,777,11,77
09:17:29,2021-11-24,764,11,78
09:17:30,2021-11-24,764,11,78
09:17:31,2021-11-24,778,11,77
09:17:32,2021-11-24,778,11,77
09:17:33,2021-11-24,770,11,77
09:17:34,2021-11-24,767,11,78
09:17:35,2021-11-24,777,11,77
09:17:36,2021-11-24,780,11,76
09:17:37,2021-11-24,777,11,77
09:17:38,2021-11-24,764,11,78
09:17:39,2021-11-24,777,11,77
09:17:40,2021-11-24,778,11,77
09:17:41,2021-11-24,781,11,76
09:17:42,2021-11-24,771,11,77
09:17:43,2021-11-24,779,11,77
09:17:44,2021-11-24,786,11,76
09:17:45,2021-11-24,780,11,76
09:17:46,2021-11-24,771,11,77
09:17:47,2021-11-24,767,11,78
09:17:48,2021-11-24,777,11,77
09:17:49,2021-11-24,776,11,77
09:17:50,2021-11-24,770,11,77
09:17:51,2021-11-24,763,11,78
09:17:52,2021-11-24,773,11,77
09:17:53,2021-11-24,774,11,77
09:17:54,2021-11-24,775,11,77
09:17:55,2021-11-24,760,11,78
09:17:56,2021-11-24,757,11,79
09:17:57,2021-11-24,760,11,78
09:17:58,2021-11-24,756,11,79
09:17:59,2021-11-24,747,11,80
09:18:00,2021-11-24,741,11,80
09:18:01,2021-11-24,747,11,80
09:18:02,2021-11-24,750,11,80
09:18:03,2021-11-24,752,11,79
09:18:04,2021-11-24,742,11,80
09:18:05,2021-11-24,749,11,80
09:18:06,2021-11-24,755,11,79
09:18:07,2021-11-24,753,11,79
09:18:08,2021-11-24,741,11,80
09:18:09,2021-11-24,741,11,80
09:18:10,2021-11-24,746,11,80
09:18:11,2021-11-24,753,11,79
09:18:12,2021-11-24,761,11,78
09:18:13,2021-11-24,758,11,79
09:18:14,2021-11-24,763,11,78
09:18:15,2021-11-24,775,11,77
09:18:16,2021-11-24,783,11,76
09:18:17,2021-11-24,787,11,76
09:18:18,2021-11-24,783,11,76
09:18:19,2021-11-24,765,11,78
09:18:20,2021-11-24,755,11,79
09:18:21,2021-11-24,755,11,79
09:18:22,2021-11-24,749,11,80
09:18:23,2021-11-24,752,11,79
09:18:24,2021-11-24,736,11,81
09:18:25,2021-11-24,735,11,81
09:18:26,2021-11-24,738,11,81
09:18:27,2021-11-24,731,11,82
09:18:28,2021-11-24,738,11,81
09:18:29,2021-11-24,746,11,80
09:18:30,2021-11-24,759,11,79
09:18:31,2021-11-24,770,11,77
09:18:32,2021-11-24,770,11,77
09:18:33,2021-11-24,769,11,78
09:18:34,2021-11-24,782,11,76
09:18:35,2021-11-24,785,11,76
09:18:36,2021-11-24,775,11,77
09:18:37,2021-11-24,775,11,77
09:18:38,2021-11-24,785,11,76
09:18:39,2021-11-24,784,11,76
09:18:40,2021-11-24,773,11,77
09:18:41,2021-11-24,777,11,77
09:18:42,2021-11-24,785,11,76
09:18:43,2021-11-24,768,11,78
09:18:44,2021-11-24,785,11,76
09:18:45,2021-11-24,780,11,76
09:18:46,2021-11-24,776,11,77
09:18:47,2021-11-24,763,11,78
09:18:48,2021-11-24,776,11,77
09:18:49,2021-11-24,775,11,77
09:18:50,2021-11-24,765,11,78
09:18:51,2021-11-24,762,11,78
09:18:52,2021-11-24,776,11,77
09:18:53,2021-11-24,774,11,77
09:18:54,2021-11-24,771,11,77
09:18:55,2021-11-24,769,11,78
09:18:56,2021-11-24,757,11,79
09:18:57,2021-11-24,749,11,80
09:18:58,2021-11-24,753,11,79
09:18:59,2021-11-24,753,11,79
09:19:00,2021-11-24,748,11,80
09:19:01,2021-11-24,734,11,81
09:19:02,2021-11-24,750,11,80
09:19:03,2021-11-24,754,11,79
09:19:04,2021-11-24,757,11,79
09:19:05,2021-11-24,759,11,79
09:19:06,2021-11-24,750,11,80
09:19:07,2021-11-24,752,11,79
09:19:08,2021-11-24,760,11,78
09:19:09,2021-11-24,762,11,78
09:19:10,2021-11-24,757,11,79
09:19:11,2021-11-24,747,11,80
09:19:12,2021-11-24,756,11,79
09:19:13,2021-11-24,761,11,78
09:19:14,2021-11-24,768,11,78
09:19:15,2021-11-24,758,11,79
09:19:16,2021-11-24,769,11,78
09:19:17,2021-11-24,774,11,77
09:19:18,2021-11-24,776,11,77
09:19:19,2021-11-24,783,11,76
09:19:20,2021-11-24,768,11,78
09:19:21,2021-11-24,780,11,76
09:19:22,2021-11-24,783,11,76
09:19:23,2021-11-24,779,11,77
09:19:24,2021-11-24,763,11,78
09:19:25,2021-11-24,775,11,77
09:19:26,2021-11-24,778,11,77
09:19:27,2021-11-24,774,11,77
09:19:28,2021-11-24,758,11,79
09:19:29,2021-11-24,767,11,78
09:19:30,2021-11-24,769,11,78
09:19:31,2021-11-24,767,11,78
09:19:32,2021-11-24,758,11,79
09:19:33,2021-11-24,746,11,80
09:19:34,2021-11-24,760,11,78
09:19:35,2021-11-24,754,11,79
09:19:36,2021-11-24,755,11,79
09:19:37,2021-11-24,746,11,80
09:19:38,2021-11-24,745,11,80
09:19:39,2021-11-24,753,11,79
09:19:40,2021-11-24,753,11,79
09:19:41,2021-11-24,757,11,79
09:19:42,2021-11-24,751,11,79
09:19:43,2021-11-24,748,11,80
09:19:44,2021-11-24,752,11,79
09:19:45,2021-11-24,745,11,80
09:19:46,2021-11-24,749,11,80
09:19:47,2021-11-24,750,11,80
09:19:48,2021-11-24,746,11,80
09:19:49,2021-11-24,736,11,81
09:19:50,2021-11-24,727,11,82
09:19:51,2021-11-24,736,11,81
09:19:52,2021-11-24,739,11,81
09:19:53,2021-11-24,742,11,80
09:19:54,2021-11-24,729,11,82
09:19:55,2021-11-24,743,11,80
09:19:56,2021-11-24,745,11,80
09:19:57,2021-11-24,739,11,81
09:19:58,2021-11-24,729,11,82
09:19:59,2021-11-24,740,11,81
09:20:00,2021-11-24,744,11,80
09:20:01,2021-11-24,750,11,80
09:20:02,2021-11-24,740,11,81
09:20:03,2021-11-24,749,11,80
09:20:04,2021-11-24,756,11,79
09:20:05,2021-11-24,760,11,78
09:20:06,2021-11-24,752,11,79
09:20:07,2021-11-24,739,11,81
09:20:08,2021-11-24,748,11,80
09:20:09,2021-11-24,744,11,80
09:20:10,2021-11-24,745,11,80
09:20:11,2021-11-24,734,11,81
09:20:12,2021-11-24,737,11,81
09:20:13,2021-11-24,744,11,80
09:20:14,2021-11-24,744,11,80
09:20:15,2021-11-24,743,11,80
09:20:16,2021-11-24,729,11,82
09:20:17,2021-11-24,728,11,82
09:20:18,2021-11-24,730,11,82
09:20:19,2021-11-24,723,11,82
09:20:20,2021-11-24,724,11,82
09:20:21,2021-11-24,709,11,84
09:20:22,2021-11-24,713,11,84
09:20:23,2021-11-24,717,11,83
09:20:24,2021-11-24,721,11,83
09:20:25,2021-11-24,723,11,82
09:20:26,2021-11-24,720,11,83
09:20:27,2021-11-24,722,11,83
09:20:28,2021-11-24,732,11,81
09:20:29,2021-11-24,740,11,81
09:20:30,2021-11-24,746,11,80
09:20:31,2021-11-24,736,11,81
09:20:32,2021-11-24,735,11,81
09:20:33,2021-11-24,743,11,80
09:20:34,2021-11-24,745,11,80
09:20:35,2021-11-24,743,11,80
09:20:36,2021-11-24,732,11,81
09:20:37,2021-11-24,741,11,80
09:20:38,2021-11-24,742,11,80
09:20:39,2021-11-24,742,11,80
09:20:40,2021-11-24,727,11,82
09:20:41,2021-11-24,735,11,81
09:20:42,2021-11-24,741,11,80
09:20:43,2021-11-24,746,11,80
09:20:44,2021-11-24,735,11,81
09:20:45,2021-11-24,737,11,81
09:20:46,2021-11-24,751,11,79
09:20:47,2021-11-24,754,11,79
09:20:48,2021-11-24,751,11,79
09:20:49,2021-11-24,742,11,80
09:20:50,2021-11-24,750,11,80
09:20:51,2021-11-24,757,11,79
09:20:52,2021-11-24,768,11,78
09:20:53,2021-11-24,774,11,77
09:20:54,2021-11-24,761,11,78
09:20:55,2021-11-24,778,11,77
09:20:56,2021-11-24,780,11,76
09:20:57,2021-11-24,784,11,76
09:20:58,2021-11-24,777,11,77
09:20:59,2021-11-24,767,11,78
09:21:00,2021-11-24,775,11,77
09:21:01,2021-11-24,781,11,76
09:21:02,2021-11-24,777,11,77
09:21:03,2021-11-24,769,11,78
09:21:04,2021-11-24,763,11,78
09:21:05,2021-11-24,772,11,77
09:21:06,2021-11-24,771,11,77
09:21:07,2021-11-24,771,11,77
09:21:08,2021-11-24,753,11,79
09:21:09,2021-11-24,754,11,79
09:21:10,2021-11-24,760,11,78
09:21:11,2021-11-24,760,11,78
09:21:12,2021-11-24,755,11,79
09:21:13,2021-11-24,744,11,80
09:21:14,2021-11-24,751,11,79
09:21:15,2021-11-24,751,11,79
09:21:16,2021-11-24,751,11,79
09:21:17,2021-11-24,735,11,81
09:21:18,2021-11-24,738,11,81
09:21:19,2021-11-24,742,11,80
09:21:20,2021-11-24,740,11,81
09:21:21,2021-11-24,727,11,82
09:21:22,2021-11-24,724,11,82
09:21:23,2021-11-24,734,11,81
09:21:24,2021-11-24,733,11,81
09:21:25,2021-11-24,734,11,81
09:21:26,2021-11-24,725,11,82
09:21:27,2021-11-24,443,11,135
09:21:28,2021-11-24,895,11,67
09:21:29,2021-11-24,761,11,78
09:21:30,2021-11-24,734,11,81
09:21:31,2021-11-24,734,11,81
09:21:32,2021-11-24,746,11,80
09:21:33,2021-11-24,747,11,80
09:21:34,2021-11-24,742,11,80
09:21:35,2021-11-24,739,11,81
09:21:36,2021-11-24,748,11,80
09:21:37,2021-11-24,752,11,79
09:21:38,2021-11-24,752,11,79
09:21:39,2021-11-24,744,11,80
09:21:40,2021-11-24,763,11,78
09:21:41,2021-11-24,743,11,80
09:21:42,2021-11-24,751,11,79
09:21:43,2021-11-24,726,11,82
09:21:44,2021-11-24,722,11,83
09:21:45,2021-11-24,721,11,83
09:21:46,2021-11-24,715,11,83
09:21:47,2021-11-24,715,11,83
09:21:48,2021-11-24,713,11,84
09:21:49,2021-11-24,700,11,85
09:21:50,2021-11-24,713,11,84
09:21:51,2021-11-24,710,11,84
09:21:52,2021-11-24,703,11,85
09:21:53,2021-11-24,696,11,86
09:21:54,2021-11-24,708,11,84
09:21:55,2021-11-24,713,11,84
09:21:56,2021-11-24,704,11,85
09:21:57,2021-11-24,714,11,84
09:21:58,2021-11-24,717,11,83
09:21:59,2021-11-24,717,11,83
09:22:00,2021-11-24,703,11,85
09:22:01,2021-11-24,706,11,84
09:22:02,2021-11-24,707,11,84
09:22:03,2021-11-24,703,11,85
09:22:04,2021-11-24,685,11,87
09:22:05,2021-11-24,693,11,86
09:22:06,2021-11-24,692,11,86
09:22:07,2021-11-24,686,11,87
09:22:08,2021-11-24,688,11,87
09:22:09,2021-11-24,687,11,87
09:22:10,2021-11-24,678,11,88
09:22:11,2021-11-24,676,11,88
09:22:12,2021-11-24,681,11,88
09:22:13,2021-11-24,680,11,88
09:22:14,2021-11-24,687,11,87
09:22:15,2021-11-24,679,11,88
09:22:16,2021-11-24,688,11,87
09:22:17,2021-11-24,696,11,86
09:22:18,2021-11-24,703,11,85
09:22:19,2021-11-24,705,11,85
09:22:20,2021-11-24,715,11,83
09:22:21,2021-11-24,723,11,82
09:22:22,2021-11-24,727,11,82
09:22:23,2021-11-24,715,11,83
09:22:24,2021-11-24,721,11,83
09:22:25,2021-11-24,703,11,85
09:22:26,2021-11-24,709,11,84
09:22:27,2021-11-24,701,11,85
09:22:28,2021-11-24,699,11,85
09:22:29,2021-11-24,694,11,86
09:22:30,2021-11-24,678,11,88
09:22:31,2021-11-24,685,11,87
09:22:32,2021-11-24,673,11,89
09:22:33,2021-11-24,681,11,88
09:22:34,2021-11-24,686,11,87
09:22:35,2021-11-24,691,11,86
09:22:36,2021-11-24,705,11,85
09:22:37,2021-11-24,717,11,83
09:22:38,2021-11-24,726,11,82
09:22:39,2021-11-24,733,11,81
09:22:40,2021-11-24,736,11,81
09:22:41,2021-11-24,729,11,82
09:22:42,2021-11-24,725,11,82
09:22:43,2021-11-24,710,11,84
09:22:44,2021-11-24,695,11,86
09:22:45,2021-11-24,702,11,85
09:22:46,2021-11-24,694,11,86
09:22:47,2021-11-24,690,11,86
09:22:48,2021-11-24,692,11,86
09:22:49,2021-11-24,697,11,86
09:22:50,2021-11-24,690,11,86
09:22:51,2021-11-24,692,11,86
09:22:52,2021-11-24,693,11,86
09:22:53,2021-11-24,713,11,84
09:22:54,2021-11-24,721,11,83
09:22:55,2021-11-24,728,11,82
09:22:56,2021-11-24,733,11,81
09:22:57,2021-11-24,742,11,80
09:22:58,2021-11-24,744,11,80
09:22:59,2021-11-24,749,11,80
