time,date,ibilist,user,value
16:16:16,2021-06-03,645,6,93
16:16:17,2021-06-03,646,6,92
16:16:18,2021-06-03,641,6,93
16:16:19,2021-06-03,641,6,93
16:16:20,2021-06-03,646,6,92
16:16:21,2021-06-03,648,6,92
16:16:22,2021-06-03,646,6,92
16:16:23,2021-06-03,652,6,92
16:16:24,2021-06-03,648,6,92
16:16:25,2021-06-03,651,6,92
16:16:26,2021-06-03,653,6,91
16:16:27,2021-06-03,658,6,91
16:16:28,2021-06-03,657,6,91
16:16:29,2021-06-03,661,6,90
16:16:30,2021-06-03,650,6,92
16:16:31,2021-06-03,657,6,91
16:16:32,2021-06-03,658,6,91
16:16:33,2021-06-03,663,6,90
16:16:34,2021-06-03,649,6,92
16:16:35,2021-06-03,653,6,91
16:16:36,2021-06-03,646,6,92
16:16:37,2021-06-03,637,6,94
16:16:38,2021-06-03,635,6,94
16:16:39,2021-06-03,638,6,94
16:16:40,2021-06-03,650,6,92
16:16:41,2021-06-03,648,6,92
16:16:42,2021-06-03,649,6,92
16:16:43,2021-06-03,644,6,93
16:16:44,2021-06-03,639,6,93
16:16:45,2021-06-03,646,6,92
16:16:46,2021-06-03,649,6,92
16:16:47,2021-06-03,652,6,92
16:16:48,2021-06-03,649,6,92
16:16:49,2021-06-03,640,6,93
16:16:50,2021-06-03,650,6,92
16:16:51,2021-06-03,653,6,91
16:16:52,2021-06-03,646,6,92
16:16:53,2021-06-03,649,6,92
16:16:54,2021-06-03,654,6,91
16:16:55,2021-06-03,647,6,92
16:16:56,2021-06-03,651,6,92
16:16:57,2021-06-03,656,6,91
16:16:58,2021-06-03,654,6,91
16:16:59,2021-06-03,645,6,93
16:17:00,2021-06-03,637,6,94
16:17:01,2021-06-03,633,6,94
16:17:02,2021-06-03,641,6,93
16:17:03,2021-06-03,649,6,92
16:17:04,2021-06-03,644,6,93
16:17:05,2021-06-03,647,6,92
16:17:06,2021-06-03,646,6,92
16:17:07,2021-06-03,653,6,91
16:17:08,2021-06-03,657,6,91
16:17:09,2021-06-03,654,6,91
16:17:10,2021-06-03,655,6,91
16:17:11,2021-06-03,650,6,92
16:17:12,2021-06-03,644,6,93
16:17:13,2021-06-03,650,6,92
16:17:14,2021-06-03,652,6,92
16:17:15,2021-06-03,652,6,92
16:17:16,2021-06-03,657,6,91
16:17:17,2021-06-03,663,6,90
16:17:18,2021-06-03,654,6,91
16:17:19,2021-06-03,657,6,91
16:17:20,2021-06-03,658,6,91
16:17:21,2021-06-03,662,6,90
16:17:22,2021-06-03,662,6,90
16:17:23,2021-06-03,661,6,90
16:17:24,2021-06-03,667,6,89
16:17:25,2021-06-03,666,6,90
16:17:26,2021-06-03,655,6,91
16:17:27,2021-06-03,657,6,91
16:17:28,2021-06-03,657,6,91
16:17:29,2021-06-03,659,6,91
16:17:30,2021-06-03,654,6,91
16:17:31,2021-06-03,657,6,91
16:17:32,2021-06-03,640,6,93
16:17:33,2021-06-03,648,6,92
16:17:34,2021-06-03,652,6,92
16:17:35,2021-06-03,648,6,92
16:17:36,2021-06-03,650,6,92
16:17:37,2021-06-03,657,6,91
16:17:38,2021-06-03,655,6,91
16:17:39,2021-06-03,657,6,91
16:17:40,2021-06-03,665,6,90
16:17:41,2021-06-03,668,6,89
16:17:42,2021-06-03,672,6,89
16:17:43,2021-06-03,674,6,89
16:17:44,2021-06-03,678,6,88
16:17:45,2021-06-03,676,6,88
16:17:46,2021-06-03,685,6,87
16:17:47,2021-06-03,689,6,87
16:17:48,2021-06-03,684,6,87
16:17:49,2021-06-03,688,6,87
16:17:50,2021-06-03,683,6,87
16:17:51,2021-06-03,678,6,88
16:17:52,2021-06-03,681,6,88
16:17:53,2021-06-03,687,6,87
16:17:54,2021-06-03,699,6,85
16:17:55,2021-06-03,694,6,86
16:17:56,2021-06-03,691,6,86
16:17:57,2021-06-03,690,6,86
16:17:58,2021-06-03,705,6,85
16:17:59,2021-06-03,701,6,85
16:18:00,2021-06-03,690,6,86
16:18:01,2021-06-03,680,6,88
16:18:02,2021-06-03,665,6,90
16:18:03,2021-06-03,661,6,90
16:18:04,2021-06-03,668,6,89
16:18:05,2021-06-03,669,6,89
16:18:06,2021-06-03,674,6,89
16:18:07,2021-06-03,674,6,89
16:18:08,2021-06-03,679,6,88
16:18:09,2021-06-03,672,6,89
16:18:10,2021-06-03,670,6,89
16:18:11,2021-06-03,671,6,89
16:18:12,2021-06-03,673,6,89
16:18:13,2021-06-03,673,6,89
16:18:14,2021-06-03,675,6,88
16:18:15,2021-06-03,661,6,90
16:18:16,2021-06-03,663,6,90
16:18:17,2021-06-03,666,6,90
16:18:18,2021-06-03,663,6,90
16:18:19,2021-06-03,667,6,89
16:18:20,2021-06-03,667,6,89
16:18:21,2021-06-03,670,6,89
16:18:22,2021-06-03,673,6,89
16:18:23,2021-06-03,673,6,89
16:18:24,2021-06-03,676,6,88
16:18:25,2021-06-03,672,6,89
16:18:26,2021-06-03,677,6,88
16:18:27,2021-06-03,679,6,88
16:18:28,2021-06-03,679,6,88
16:18:29,2021-06-03,671,6,89
16:18:30,2021-06-03,672,6,89
16:18:31,2021-06-03,673,6,89
16:18:32,2021-06-03,668,6,89
16:18:33,2021-06-03,661,6,90
16:18:34,2021-06-03,663,6,90
16:18:35,2021-06-03,671,6,89
16:18:36,2021-06-03,678,6,88
16:18:37,2021-06-03,682,6,87
16:18:38,2021-06-03,683,6,87
16:18:39,2021-06-03,677,6,88
16:18:40,2021-06-03,684,6,87
16:18:41,2021-06-03,692,6,86
16:18:42,2021-06-03,696,6,86
